steam_id,app_id,playtime_forever
76561198164476379,587860,65
76561198164476379,755790,408
76561198164476379,757130,9
76561198164476379,776960,1
76561198164476379,795580,1
76561198164476379,433850,114
76561198164476379,823130,75
76561198164476379,552500,7981
76561198164476379,836260,1
76561198164476379,203770,729
76561198164476379,843890,1
76561198164476379,869760,109
76561198164476379,873190,6
76561198164476379,611500,89
76561198164476379,884660,51
76561198164476379,714010,8
76561198164476379,895400,1837
76561198164476379,920490,66
76561198164476379,304390,273
76561198164476379,638070,3
76561198164476379,1022450,2872
76561198164476379,1049800,32
76561198164476379,836620,217
76561198164476379,1131080,175
76561198164476379,203160,5
76561198164476379,680360,7
76561198164476379,1604030,1013
76561198164476379,1794680,1052
76561198167151613,240,564
76561198167151613,300,205
76561198167151613,320,66
76561198167151613,4000,412
76561198167151613,1250,98
76561198167151613,22600,259
76561198167151613,620,1134
76561198167151613,48000,283
76561198167151613,108710,60
76561198167151613,217490,218
76561198167151613,219150,131
76561198167151613,200170,164
76561198167151613,223430,3
76561198167151613,236390,360
76561198167151613,227100,368
76561198167151613,242860,140
76561198167151613,224540,157
76561198167151613,10,310
76561198167151613,220,425
76561198167151613,420,1
76561198167151613,550,57
76561198167151613,730,192888
76561198167151613,220240,128
76561198167151613,239030,611
76561198167151613,218620,1963
76561198167151613,252950,376
76561198167151613,247910,382
76561198167151613,222880,605
76561198167151613,282660,112
76561198167151613,33930,10
76561198167151613,295110,125
76561198167151613,286690,1184
76561198167151613,287390,697
76561198167151613,304430,137
76561198167151613,304930,1146
76561198167151613,238090,127
76561198167151613,310370,2
76561198167151613,227940,230
76561198167151613,319510,131
76561198167151613,238320,232
76561198167151613,331470,2698
76561198167151613,274940,586
76561198167151613,332800,83
76561198167151613,274620,1
76561198167151613,338180,1
76561198167151613,301640,404
76561198167151613,307780,2
76561198167151613,354140,70
76561198167151613,360940,21
76561198167151613,380600,53
76561198167151613,393420,919
76561198167151613,377160,133
76561198167151613,412020,4435
76561198167151613,359550,9708
76561198167151613,427730,191
76561198167151613,431960,601
76561198167151613,391220,335
76561198167151613,466500,33
76561198167151613,475550,329
76561198167151613,50130,874
76561198167151613,1030830,96
76561198167151613,507010,118
76561198167151613,508440,1270
76561198167151613,312660,159
76561198167151613,292030,8337
76561198167151613,469820,25
76561198167151613,447040,1270
76561198167151613,607380,1
76561198167151613,480490,260
76561198167151613,612880,150
76561198167151613,578080,11006
76561198167151613,424840,235
76561198167151613,239140,1254
76561198167151613,761620,72
76561198167151613,488790,1395
76561198167151613,813820,93
76561198167151613,552520,1111
76561198167151613,812140,3782
76561198167151613,863550,21
76561198167151613,967250,26
76561198167151613,1140440,2
76561198167151613,1144200,71
76561198167151613,1167630,18
76561198167151613,1171310,23
76561198167151613,1239690,5
76561198167151613,1293230,23
76561198167151613,1421250,282
76561198167151613,1529710,4
76561198167151613,1563180,464
76561198167151613,1570070,102
76561198168753374,500,1148
76561198168753374,550,1613
76561198168753374,105600,5536
76561198168753374,55230,736
76561198168753374,104900,3
76561198168753374,7520,354
76561198168753374,223710,169
76561198168753374,224580,5
76561198168753374,113020,297
76561198168753374,70600,335
76561198168753374,242760,7022
76561198168753374,237110,2181
76561198168753374,218620,10181
76561198168753374,238280,352
76561198168753374,206420,828
76561198168753374,252490,15017
76561198168753374,253940,242
76561198168753374,253980,242
76561198168753374,263280,242
76561198168753374,108600,672
76561198168753374,211820,451
76561198168753374,218640,35
76561198168753374,271590,13940
76561198168753374,251570,1681
76561198168753374,296470,4
76561198168753374,296830,37
76561198168753374,304050,58
76561198168753374,304930,3315
76561198168753374,318100,281
76561198168753374,730,156080
76561198168753374,335240,6071
76561198168753374,219150,17
76561198168753374,274170,602
76561198168753374,346330,39
76561198168753374,235540,287
76561198168753374,356570,626
76561198168753374,361420,566
76561198168753374,357070,36
76561198168753374,322330,855
76561198168753374,381640,80
76561198168753374,291550,195
76561198168753374,397540,3698
76561198168753374,239140,2754
76561198168753374,431960,29
76561198168753374,452060,22
76561198168753374,466560,3620
76561198168753374,289070,1375
76561198168753374,292030,5078
76561198168753374,539470,416
76561198168753374,582500,211
76561198168753374,632360,7187
76561198168753374,635260,958
76561198168753374,578080,34501
76561198168753374,648800,4706
76561198168753374,655100,19
76561198168753374,670290,326
76561198168753374,17500,3
76561198168753374,698780,25
76561198168753374,717640,79
76561198168753374,466240,1810
76561198168753374,744900,13
76561198168753374,813820,355
76561198168753374,552520,634
76561198168753374,844870,289
76561198168753374,863550,567
76561198168753374,880940,1292
76561198168753374,892970,2377
76561198168753374,927890,25
76561198168753374,945360,1154
76561198168753374,967050,111
76561198168753374,976310,2196
76561198168753374,217490,2117
76561198168753374,261640,112
76561198168753374,1046930,3339
76561198168753374,761890,46
76561198168753374,836620,4
76561198168753374,1128810,47
76561198168753374,1144200,729
76561198168753374,1153430,100
76561198168753374,1172470,1457
76561198168753374,1172620,1714
76561198168753374,1217060,3677
76561198168753374,1281930,217
76561198168753374,1293830,1027
76561198168753374,200170,312
76561198168753374,1347430,1985
76561198168753374,1359090,951
76561198168753374,1390740,2251
76561198168753374,1604030,2369
76561198168753374,40990,15
76561198168753374,2181930,26
76561198171212175,10,6023
76561198171212175,80,93
76561198171212175,100,66
76561198171212175,4000,815
76561198171212175,550,222
76561198171212175,41010,89
76561198171212175,72400,145
76561198171212175,105600,721
76561198171212175,204340,271
76561198171212175,20920,1961
76561198171212175,49520,150
76561198171212175,217490,3307
76561198171212175,219150,173
76561198171212175,218230,44
76561198171212175,236390,93
76561198171212175,223710,102
76561198171212175,225160,153
76561198171212175,218620,235
76561198171212175,233130,384
76561198171212175,274170,312
76561198171212175,222880,318
76561198171212175,225840,100
76561198171212175,282660,210
76561198171212175,286940,21
76561198171212175,304930,27
76561198171212175,227940,51
76561198171212175,317360,27
76561198171212175,730,60588
76561198171212175,333930,82
76561198171212175,346630,206
76561198171212175,351150,94
76561198171212175,353550,168
76561198171212175,365670,3
76561198171212175,322330,653
76561198171212175,291550,167
76561198171212175,391460,6
76561198171212175,417860,44
76561198171212175,359550,2610
76561198171212175,428430,256
76561198171212175,444090,261
76561198171212175,292030,4822
76561198171212175,530620,49
76561198171212175,550650,161
76561198171212175,557780,2
76561198171212175,436520,25
76561198171212175,578310,167
76561198171212175,591960,14
76561198171212175,657200,202
76561198171212175,744900,20
76561198171212175,755790,27
76561198171212175,813820,25
76561198171212175,1085660,40
76561198171212175,1168280,45
76561198171212175,203160,776
76561198171212175,823130,39
76561198171212175,1029550,28
76561198171212175,1782210,482
76561198176376095,70000,267
76561198176376095,620,588
76561198176376095,230410,2435
76561198176376095,236390,45519
76561198176376095,265630,833
76561198176376095,34870,415
76561198176376095,242760,70
76561198176376095,218620,4579
76561198176376095,251570,485
76561198176376095,252490,81433
76561198176376095,700580,5
76561198176376095,8930,29506
76561198176376095,271590,13517
76561198176376095,222880,63
76561198176376095,286160,69123
76561198176376095,302830,1340
76561198176376095,304930,18772
76561198176376095,313480,756
76561198176376095,269210,60
76561198176376095,331470,4250
76561198176376095,730,24620
76561198176376095,318100,23
76561198176376095,338180,618
76561198176376095,346110,571
76561198176376095,355840,1508
76561198176376095,366910,128
76561198176376095,380600,1554
76561198176376095,383180,43
76561198176376095,386360,16
76561198176376095,290340,2287
76561198176376095,291550,23
76561198176376095,393380,100
76561198176376095,431960,2202
76561198176376095,433850,158
76561198176376095,438100,22
76561198176376095,444090,918
76561198176376095,448780,5
76561198176376095,454120,82
76561198176376095,359550,101374
76561198176376095,623990,2270
76561198176376095,289070,8234
76561198176376095,292030,2993
76561198176376095,526740,46
76561198176376095,526870,1431
76561198176376095,544730,5
76561198176376095,544810,37949
76561198176376095,563560,4872
76561198176376095,438740,1351
76561198176376095,578080,23029
76561198176376095,588430,109
76561198176376095,506540,4518
76561198176376095,632360,19
76561198176376095,646570,440
76561198176376095,698780,623
76561198176376095,700330,23408
76561198176376095,629520,45369
76561198176376095,466240,4724
76561198176376095,480430,417
76561198176376095,753990,1
76561198176376095,755790,138
76561198176376095,761620,84
76561198176376095,792300,101
76561198176376095,620590,241
76561198176376095,203770,15
76561198176376095,544920,956
76561198176376095,863550,11
76561198176376095,868270,199
76561198176376095,884660,329
76561198176376095,892970,246
76561198176376095,705210,4970
76561198176376095,779340,177
76561198176376095,686810,1153
76561198176376095,1085660,150
76561198176376095,1114220,22
76561198176376095,1124300,474
76561198176376095,1128810,738
76561198176376095,374280,1643
76561198176376095,1172470,13259
76561198176376095,231430,3
76561198176376095,1217060,5133
76561198176376095,442070,33
76561198176376095,1284410,61
76561198176376095,1241100,82
76561198176376095,1158310,6799
76561198176376095,34330,17167
76561198176376095,242700,90
76561198176376095,1404210,46
76561198176376095,1238810,1319
76561198176376095,1549250,16
76561198176376095,1269260,19
76561198176376095,583950,36
76561198176376095,394360,39
76561198176376095,349510,5
76561198176376095,552500,62
76561198176376095,674020,18
76561198176376095,2207480,92
76561198180933722,12120,1737
76561198180933722,42700,2881
76561198180933722,42710,129
76561198180933722,203290,259
76561198180933722,208090,635
76561198180933722,211500,52
76561198180933722,238960,72
76561198180933722,223750,50
76561198180933722,34870,1499
76561198180933722,216250,26
76561198180933722,233720,103
76561198180933722,263280,4049
76561198180933722,273110,14
76561198180933722,301520,27
76561198180933722,304930,1740
76561198180933722,314160,3494
76561198180933722,317360,175
76561198180933722,317470,52827
76561198180933722,730,19192
76561198180933722,332310,401
76561198180933722,349700,42
76561198180933722,380600,175
76561198180933722,420880,5
76561198180933722,244930,59
76561198180933722,24010,922
76561198180933722,48000,5
76561198180933722,1172470,1
76561198181834639,10,659
76561198181834639,80,39
76561198181834639,100,51
76561198181834639,4000,3199
76561198181834639,550,77
76561198181834639,41700,1704
76561198181834639,620,112
76561198181834639,105600,21574
76561198181834639,19680,1372
76561198181834639,24240,245
76561198181834639,730,118342
76561198181834639,219150,303
76561198181834639,223470,123
76561198181834639,4500,670
76561198181834639,227300,286
76561198181834639,11020,36
76561198181834639,38830,1
76561198181834639,102700,1
76561198181834639,203290,33
76561198181834639,236390,41
76561198181834639,223710,11
76561198181834639,226320,4
76561198181834639,253710,1
76561198181834639,242760,53
76561198181834639,218620,1742
76561198181834639,271590,1783
76561198181834639,273110,45
76561198181834639,286940,85
76561198181834639,301520,8
76561198181834639,302830,34
76561198181834639,304930,685
76561198181834639,312530,226
76561198181834639,322170,3478
76561198181834639,250900,11109
76561198181834639,316390,48
76561198181834639,354140,170
76561198181834639,355840,340
76561198181834639,365670,3
76561198181834639,322330,47
76561198181834639,380840,9
76561198181834639,386880,28
76561198181834639,388090,421
76561198181834639,391460,4
76561198181834639,377160,2314
76561198181834639,299360,8
76561198181834639,236110,105
76561198181834639,413150,382
76561198181834639,414700,265
76561198181834639,359550,347
76561198181834639,427730,224
76561198181834639,431960,399
76561198181834639,493490,81
76561198181834639,444200,15841
76561198181834639,562010,20
76561198181834639,578310,349
76561198181834639,588430,6
76561198181834639,594650,67
76561198181834639,386180,9
76561198181834639,629520,6969
76561198181834639,739630,95
76561198181834639,771060,1
76561198181834639,828150,1
76561198181834639,873190,2
76561198181834639,622650,36
76561198181834639,1049800,40
76561198181834639,1118200,21
76561198181834639,374280,4
76561198181834639,1171310,34
76561198181834639,1281930,283
76561198181834639,368180,1
76561198181834639,1293830,2469
76561198181834639,43110,289
76561198181834639,351510,1
76561198181834639,578080,844
76561198191676603,6060,36
76561198191676603,8930,8926
76561198191676603,219640,6
76561198191676603,240320,4
76561198191676603,218620,16
76561198191676603,252490,29
76561198191676603,252950,162
76561198191676603,107410,71
76561198191676603,271590,6985
76561198191676603,222880,24
76561198191676603,282660,521
76561198191676603,286690,157
76561198191676603,274190,1
76561198191676603,222900,1
76561198191676603,299740,636
76561198191676603,304930,10582
76561198191676603,730,102523
76561198191676603,355180,65
76561198191676603,322330,3
76561198191676603,381210,447
76561198191676603,393380,166
76561198191676603,299360,217
76561198191676603,359550,1868
76561198191676603,623990,151
76561198191676603,434730,156
76561198191676603,534500,1011
76561198191676603,578080,59384
76561198191676603,945360,2269
76561198192885567,227300,1419
76561198192885567,113400,178
76561198192885567,271590,1502
76561198192885567,282660,79
76561198192885567,730,89565
76561198192885567,438100,79
76561198192885567,311730,41
76561198192885567,552520,474
76561198192885567,837380,6
76561198192885567,1048540,28
76561198192885567,1091500,1718
76561198192885567,1262540,2026
76561198192885567,291480,947
76561198192885567,619700,4
76561198192885567,578080,322
76561198195537806,105600,62
76561198195537806,13140,11
76561198195537806,203290,26
76561198195537806,208090,3
76561198195537806,236390,2
76561198195537806,214420,9
76561198195537806,253710,56
76561198195537806,244210,271
76561198195537806,218620,42
76561198195537806,273110,133
76561198195537806,304930,1023
76561198195537806,227940,10
76561198195537806,331470,27
76561198195537806,730,127066
76561198195537806,407250,533
76561198195537806,431960,668
76561198195537806,438100,15
76561198195537806,444090,1379
76561198195537806,530620,1
76561198195537806,541180,463
76561198195537806,555570,105
76561198195537806,1046930,846
76561198195537806,578080,903
76561198195537806,2087030,447
76561198195537806,674020,1
76561198196042035,10,123
76561198196042035,4000,6265
76561198196042035,6900,123
76561198196042035,4580,215
76561198196042035,9450,871
76561198196042035,1250,1163
76561198196042035,33100,89
76561198196042035,22330,1718
76561198196042035,40300,1
76561198196042035,950670,346
76561198196042035,39540,305
76561198196042035,550,1147
76561198196042035,34030,37
76561198196042035,4850,6
76561198196042035,8930,1291
76561198196042035,39500,10
76561198196042035,39510,2104
76561198196042035,65540,1
76561198196042035,105600,41244
76561198196042035,204340,136
76561198196042035,210950,75
76561198196042035,91310,1351
76561198196042035,55150,66
76561198196042035,204360,70
76561198196042035,200710,659
76561198196042035,223470,138
76561198196042035,17080,258
76561198196042035,38830,101
76561198196042035,51100,1
76561198196042035,109600,150
76561198196042035,200210,105
76561198196042035,208090,11
76561198196042035,212070,44
76561198196042035,212800,18
76561198196042035,213650,25
76561198196042035,218230,65
76561198196042035,230410,72290
76561198196042035,236390,104
76561198196042035,238960,64648
76561198196042035,240320,49
76561198196042035,223710,49
76561198196042035,233630,33
76561198196042035,265630,84
76561198196042035,206500,48
76561198196042035,224260,34
76561198196042035,235340,757
76561198196042035,239220,79
76561198196042035,246280,4
76561198196042035,210770,317
76561198196042035,241600,1962
76561198196042035,231430,2310
76561198196042035,248390,1216
76561198196042035,219990,3165
76561198196042035,260750,62
76561198196042035,1283190,52
76561198196042035,261550,1135
76561198196042035,211820,141
76561198196042035,273110,4186
76561198196042035,274170,47
76561198196042035,251570,3235
76561198196042035,225840,832
76561198196042035,277460,38
76561198196042035,48720,113
76561198196042035,282440,224
76561198196042035,286940,77
76561198196042035,274190,161
76561198196042035,286160,317
76561198196042035,297000,1669
76561198196042035,298240,76
76561198196042035,15620,322
76561198196042035,56400,231
76561198196042035,302830,112
76561198196042035,304050,8848
76561198196042035,304930,3693
76561198196042035,8980,18
76561198196042035,217490,1645
76561198196042035,227700,336
76561198196042035,311290,89
76561198196042035,311690,125
76561198196042035,227940,1375
76561198196042035,269210,16551
76561198196042035,200110,91
76561198196042035,317780,3
76561198196042035,319540,285
76561198196042035,319570,3
76561198196042035,48700,176
76561198196042035,258970,344
76561198196042035,261640,27
76561198196042035,329790,1
76561198196042035,65980,504
76561198196042035,308420,224
76561198196042035,17570,367
76561198196042035,730,14327
76561198196042035,218620,12577
76561198196042035,333930,951
76561198196042035,346330,77
76561198196042035,346810,276
76561198196042035,346900,93
76561198196042035,339280,446
76561198196042035,39120,41
76561198196042035,355180,279
76561198196042035,314410,633
76561198196042035,235540,125
76561198196042035,232090,4221
76561198196042035,363970,133
76561198196042035,365670,1912
76561198196042035,322330,6308
76561198196042035,372000,15
76561198196042035,376570,47
76561198196042035,381210,17406
76561198196042035,381640,139
76561198196042035,384110,239
76561198196042035,385890,3
76561198196042035,386360,20261
76561198196042035,291550,454
76561198196042035,389300,109
76561198196042035,21690,859
76561198196042035,391460,527
76561198196042035,299360,27
76561198196042035,410380,23
76561198196042035,236110,23
76561198196042035,411300,2763
76561198196042035,414730,12
76561198196042035,415030,53
76561198196042035,416600,400
76561198196042035,25900,2144
76561198196042035,427270,1
76561198196042035,359550,32260
76561198196042035,623990,2
76561198196042035,433340,201
76561198196042035,438100,47
76561198196042035,442710,19
76561198196042035,444090,1761
76561198196042035,448460,128
76561198196042035,453480,52
76561198196042035,370070,40
76561198196042035,205890,9
76561198196042035,475150,469
76561198196042035,480480,131
76561198196042035,495910,19
76561198196042035,273350,3124
76561198196042035,500810,578
76561198196042035,504370,1897
76561198196042035,513000,3
76561198196042035,513560,77
76561198196042035,324810,612
76561198196042035,530700,19
76561198196042035,307780,3014
76561198196042035,534500,112
76561198196042035,548430,1644
76561198196042035,550900,10
76561198196042035,555570,23
76561198196042035,558100,9
76561198196042035,8500,17
76561198196042035,563560,591
76561198196042035,302590,556
76561198196042035,564710,3
76561198196042035,567630,170
76561198196042035,366440,151
76561198196042035,375230,14
76561198196042035,601510,350
76561198196042035,625960,325
76561198196042035,629760,1030
76561198196042035,632360,3968
76561198196042035,204300,635
76561198196042035,646570,4982
76561198196042035,648430,31
76561198196042035,648800,1364
76561198196042035,688420,360
76561198196042035,700330,391
76561198196042035,704450,276
76561198196042035,466240,428
76561198196042035,326160,68
76561198196042035,744900,298
76561198196042035,469600,583
76561198196042035,760160,278
76561198196042035,774171,45
76561198196042035,794600,39
76561198196042035,813820,1305
76561198196042035,360620,102
76561198196042035,552500,3726
76561198196042035,855860,515
76561198196042035,899770,1076
76561198196042035,918570,462
76561198196042035,611500,82
76561198196042035,304390,5884
76561198196042035,967250,21
76561198196042035,981600,2
76561198196042035,489520,254
76561198196042035,976310,1878
76561198196042035,1002300,61
76561198196042035,1022450,299
76561198196042035,1046930,3172
76561198196042035,1049800,8
76561198196042035,794260,64
76561198196042035,761890,277
76561198196042035,976730,556
76561198196042035,1128000,594
76561198196042035,617290,2256
76561198196042035,1142710,2615
76561198196042035,1085660,929
76561198196042035,1172470,425
76561198196042035,1172620,2335
76561198196042035,1183940,240
76561198196042035,1145360,653
76561198196042035,1203930,198
76561198196042035,1063730,5471
76561198196042035,466560,629
76561198196042035,939100,347
76561198196042035,1253920,1292
76561198196042035,1281930,6144
76561198196042035,1151340,317
76561198196042035,826630,398
76561198196042035,1343400,299
76561198196042035,1433990,4
76561198196042035,1449850,362
76561198196042035,1604030,1617
76561198196042035,1675900,1933
76561198196042035,1245620,2211
76561198196042035,1782210,28
76561198196042035,1794680,2372
76561198196042035,1816670,87
76561198196042035,1843760,585
76561198196042035,1891700,101
76561198196042035,1949190,172
76561198196042035,1973530,5522
76561198196042035,1974050,28
76561198196042035,1997040,1012
76561198196042035,674020,2246
76561198198124553,20,30
76561198198124553,70,785
76561198198124553,130,489
76561198198124553,4000,3441
76561198198124553,6910,519
76561198198124553,20900,79
76561198198124553,500,33
76561198198124553,550,222
76561198198124553,22370,284
76561198198124553,22490,395
76561198198124553,92800,37
76561198198124553,620,808
76561198198124553,105600,10426
76561198198124553,113200,374
76561198198124553,41070,57
76561198198124553,72850,1623
76561198198124553,12100,5
76561198198124553,12110,34
76561198198124553,12120,211
76561198198124553,12210,83
76561198198124553,91310,250
76561198198124553,218620,980
76561198198124553,34270,6
76561198198124553,55100,97
76561198198124553,238010,36
76561198198124553,6860,123
76561198198124553,6900,8
76561198198124553,205930,23
76561198198124553,322170,69
76561198198124553,239140,84
76561198198124553,10,7606
76561198198124553,80,62
76561198198124553,100,66
76561198198124553,240,1025
76561198198124553,730,61216
76561198198124553,7670,22
76561198198124553,8870,713
76561198198124553,292030,224
76561198198124553,301910,602
76561198198124553,310950,75
76561198198124553,457550,1
76561198198124553,582500,19
76561198198124553,700330,260
76561198198124553,714010,20
76561198198124553,611500,64
76561198198124553,265690,446
76561198198124553,992490,1
76561198198124553,1157340,10
76561198198124553,1172470,199
76561198198124553,393390,5
76561198198124553,1275350,1115
76561198198124553,1285670,1770
76561198198124553,242700,515
76561198198124553,358270,10
76561198198124553,1437820,3
76561198198124553,351510,1
76561198198124553,1782210,9
76561198198124553,1812280,2
76561198200235725,105600,1376
76561198200235725,238960,31
76561198200235725,252150,133
76561198200235725,272060,155
76561198200235725,283880,268
76561198200235725,304050,162
76561198200235725,291480,162
76561198200235725,227940,13
76561198200235725,330350,181
76561198200235725,730,41361
76561198200235725,338180,78
76561198200235725,340540,17
76561198200235725,298180,245
76561198200235725,377330,1
76561198200235725,291550,31
76561198200235725,397720,1
76561198200235725,444090,368
76561198200235725,530620,130
76561198200235725,544730,1
76561198200235725,552990,191
76561198200235725,444200,148
76561198200235725,351940,156
76561198200235725,627690,12
76561198200235725,608990,31
76561198200235725,760510,31
76561198200235725,767420,1
76561198200235725,319830,65
76561198200235725,845070,1
76561198200235725,863550,393
76561198200235725,769920,1
76561198200235725,222880,182
76561198200235725,696370,298
76561198200235725,722670,31
76561198200235725,304390,659
76561198200235725,654310,57
76561198200235725,96000,181
76561198200235725,491950,558
76561198200235725,402390,182
76561198200235725,510840,172
76561198200235725,638070,249
76561198200235725,395170,254
76561198200235725,231430,182
76561198200235725,204880,404
76561198200235725,308600,182
76561198200235725,278360,458
76561198200235725,285800,711
76561198200235725,343710,215
76561198200235725,404700,210
76561198200235725,252130,1
76561198200235725,282100,168
76561198200235725,370910,182
76561198200235725,275390,17
76561198200235725,325180,31
76561198200235725,780800,864
76561198200235725,412540,1
76561198200235725,232770,181
76561198200235725,582660,726
76561198200235725,390710,1
76561198200235725,532210,189
76561198200235725,1515950,212
76561198200235725,1755910,213
76561198200380179,220,1001
76561198200380179,340,3
76561198200380179,4000,2492
76561198200380179,6980,539
76561198200380179,500,55
76561198200380179,12210,15460
76561198200380179,17410,161
76561198200380179,24960,41
76561198200380179,8190,2168
76561198200380179,47890,96
76561198200380179,620,932
76561198200380179,110800,401
76561198200380179,20920,912
76561198200380179,217980,321
76561198200380179,223470,46
76561198200380179,102700,1
76561198200380179,265630,255
76561198200380179,203160,852
76561198200380179,72850,6539
76561198200380179,220240,1273
76561198200380179,237110,2636
76561198200380179,218620,7300
76561198200380179,252330,149
76561198200380179,213670,711
76561198200380179,242050,924
76561198200380179,265930,439
76561198200380179,218640,108
76561198200380179,273110,117
76561198200380179,239160,4374
76561198200380179,287700,75
76561198200380179,233290,69
76561198200380179,317400,271
76561198200380179,239140,1313
76561198200380179,238320,142
76561198200380179,331470,1687
76561198200380179,730,65180
76561198200380179,8870,240
76561198200380179,381210,62870
76561198200380179,231990,259
76561198200380179,271590,33197
76561198200380179,444090,985
76561198200380179,474960,325
76561198200380179,447040,469
76561198200380179,292030,9202
76561198200380179,527450,74
76561198200380179,530890,60
76561198200380179,307780,3001
76561198200380179,489830,75
76561198200380179,578080,825
76561198200380179,304930,40
76561198200380179,863550,39
76561198216151947,550,101
76561198216151947,104200,2
76561198216151947,38830,2
76561198216151947,230410,3
76561198216151947,252950,826
76561198216151947,259470,14
76561198216151947,302830,273
76561198216151947,304930,899
76561198216151947,730,36932
76561198216151947,333930,63
76561198216151947,299360,166
76561198216151947,431960,1331
76561198216151947,434570,3
76561198216151947,444090,278
76561198216151947,302590,1
76561198216151947,504370,68
76561198216151947,892970,827
76561198216151947,761890,190
76561198216151947,1085660,264
76561198216151947,1172470,142
76561198216151947,823130,211
76561198216151947,1029550,17
76561198216151947,578080,2550
76561198218142437,4000,306
76561198218142437,22300,765
76561198218142437,39800,79
76561198218142437,550,1354
76561198218142437,10680,56
76561198218142437,20920,112
76561198218142437,230410,134
76561198218142437,224260,461
76561198218142437,91310,1055
76561198218142437,216250,124
76561198218142437,220240,93
76561198218142437,218620,2789
76561198218142437,107410,371
76561198218142437,221100,13018
76561198218142437,222880,924
76561198218142437,285160,14
76561198218142437,304930,260
76561198218142437,238090,225
76561198218142437,311340,23
76561198218142437,227940,14
76561198218142437,10,386
76561198218142437,80,83
76561198218142437,100,50
76561198218142437,240,321
76561198218142437,730,35627
76561198218142437,337950,15
76561198218142437,316390,34
76561198218142437,344760,36
76561198218142437,349700,5
76561198218142437,393420,13227
76561198218142437,407530,7
76561198218142437,359550,24
76561198218142437,623990,15
76561198218142437,424280,49
76561198218142437,444200,2393
76561198218142437,578080,2680
76561198218142437,646100,51
76561198218142437,700330,1
76561198218142437,766570,125
76561198218142437,252490,18936
76561198218142437,1046930,1450
76561198218142437,1097150,126
76561198218142437,1238840,359
76561198218142437,520720,12
76561198218142437,346110,2
76561198226625588,2270,50
76561198226625588,400,198
76561198226625588,17390,1276
76561198226625588,24780,60
76561198226625588,620,965
76561198226625588,219150,98
76561198226625588,219890,1102
76561198226625588,72850,6752
76561198226625588,236390,160
76561198226625588,265630,25
76561198226625588,241600,3422
76561198226625588,218620,91
76561198226625588,274170,1225
76561198226625588,331470,1192
76561198226625588,730,129623
76561198226625588,255710,5944
76561198226625588,238370,77
76561198226625588,376870,431
76561198226625588,377160,646
76561198226625588,391540,14
76561198226625588,210970,188
76561198226625588,431960,1134
76561198226625588,444090,1855
76561198226625588,489520,59
76561198226625588,578080,411
76561198226625588,644560,19
76561198226625588,698780,45
76561198226625588,1198730,6
76561198226625588,1222670,2087
76561198226625588,1272160,175
76561198226625588,1293830,59
76561198226625588,1158310,2846
76561198226625588,1316560,137
76561198226625588,1517290,118
76561198240186408,4000,2944
76561198240186408,400,195
76561198240186408,20900,47
76561198240186408,17390,208
76561198240186408,12810,4
76561198240186408,550,52
76561198240186408,50620,49
76561198240186408,462780,1
76561198240186408,22490,4229
76561198240186408,40800,39
76561198240186408,47870,30
76561198240186408,55100,23
76561198240186408,620,843
76561198240186408,104200,78
76561198240186408,105600,27129
76561198240186408,72850,5016
76561198240186408,41070,337
76561198240186408,67370,1
76561198240186408,201700,414
76561198240186408,104900,547
76561198240186408,206440,119
76561198240186408,113200,196
76561198240186408,11450,8
76561198240186408,204360,531
76561198240186408,219150,613
76561198240186408,219640,37
76561198240186408,223470,349
76561198240186408,55230,2722
76561198240186408,206210,22
76561198240186408,208090,328
76561198240186408,230410,42
76561198240186408,236390,244
76561198240186408,238960,6
76561198240186408,262410,1
76561198240186408,265630,58
76561198240186408,224260,1
76561198240186408,226320,2
76561198240186408,225260,38
76561198240186408,3910,7
76561198240186408,65930,17
76561198240186408,244850,51
76561198240186408,218620,2884
76561198240186408,252950,1725
76561198240186408,245170,473
76561198240186408,219990,75
76561198240186408,233130,64
76561198240186408,255520,9
76561198240186408,252150,7
76561198240186408,264300,16
76561198240186408,211820,5315
76561198240186408,269210,659
76561198240186408,57300,3
76561198240186408,273110,21
76561198240186408,274170,1427
76561198240186408,274190,312
76561198240186408,222880,161
76561198240186408,283880,8
76561198240186408,293540,1
76561198240186408,238460,378
76561198240186408,301520,264
76561198240186408,304050,2247
76561198240186408,304930,1896
76561198240186408,302380,2
76561198240186408,8980,6632
76561198240186408,49520,64
76561198240186408,217490,2510
76561198240186408,310370,60
76561198240186408,311690,5826
76561198240186408,312990,9
76561198240186408,227940,52
76561198240186408,206420,1884
76561198240186408,200110,1
76561198240186408,318100,46
76561198240186408,321040,44
76561198240186408,238320,16
76561198240186408,261640,481
76561198240186408,21000,93
76561198240186408,313690,188
76561198240186408,331470,282
76561198240186408,10,182
76561198240186408,80,19
76561198240186408,240,789
76561198240186408,730,52014
76561198240186408,333930,66
76561198240186408,250900,7075
76561198240186408,242680,301
76561198240186408,341730,16
76561198240186408,346110,32
76561198240186408,346330,122
76561198240186408,349700,14
76561198240186408,355840,113
76561198240186408,363970,187
76561198240186408,365670,132
76561198240186408,374040,1582
76561198240186408,376570,7
76561198240186408,257400,7
76561198240186408,382490,2289
76561198240186408,383080,3
76561198240186408,386360,15
76561198240186408,386480,101
76561198240186408,291550,16
76561198240186408,388410,77
76561198240186408,391460,4
76561198240186408,391720,4
76561198240186408,253030,51
76561198240186408,299360,16
76561198240186408,407840,82
